; Some pipe(|) separated metadata about the audio chapters included in the corpus.
;
; The meaning of the fields in left-to-right order is as follows:
;
; chapter_id: the ID of the chapter in the LibriVox's database
; reader_id: the ID of the reader in the LibriVox's database
; duration: how many minutes of this chapter are used in the corpus
; subset: the corpus subset to which this chapter is assigned
; project_id: the LibriVox project ID
; book_id: the Project Gutenberg's ID for the book on which the LibriVox project is based
; chapter_title: the title of the chapter on LibriVox
; project_title: the title of the LibriVox project
;
;ID    |READER|MINUTES| SUBSET           | PROJ.|BOOK ID| CH. TITLE | PROJECT TITLE
123272 | 886  | 7.41  | train-other-500  | 174  | 3748  | Chapter 19 | Journey to the Interior of the Earth
123273 | 886  | 8.70  | train-other-500  | 174  | 3748  | Chapter 20 | Journey to the Interior of the Earth
123274 | 886  | 8.20  | train-other-500  | 174  | 3748  | Chapter 21 | Journey to the Interior of the Earth
123283 | 724  | 9.32  | train-clean-360  | 174  | 3748  | Chapter 30 | Journey to the Interior of the Earth
123284 | 724  | 5.29  | train-clean-360  | 174  | 3748  | Chapter 31 | Journey to the Interior of the Earth
123285 | 724  | 10.48 | train-clean-360  | 174  | 3748  | Chapter 32 | Journey to the Interior of the Earth
123286 | 260  | 2.89  | test-clean       | 174  | 3748  | Chapter 33 | Journey to the Interior of the Earth
123288 | 260  | 3.40  | test-clean       | 174  | 3748  | Chapter 35 | Journey to the Interior of the Earth
123289 | 887  | 8.79  | train-clean-100  | 174  | 3748  | Chapter 36 | Journey to the Interior of the Earth
123290 | 887  | 7.39  | train-clean-100  | 174  | 3748  | Chapter 37 | Journey to the Interior of the Earth
123291 | 887  | 8.94  | train-clean-100  | 174  | 3748  | Chapter 38 | Journey to the Interior of the Earth
123319 | 25   | 16.48 | train-other-500  | 177  | 1080  | A Modest Proposal | Modest Proposal
123349 | 27   | 12.40 | train-clean-100  | 184  | 1468  | Chapter V, Part 3 | History of England, from the Accession of James II - (Volume 1, Chapter 05)
123365 | 104  | 2.06  | train-other-500  | 184  | 1468  | Chapter V, Part 19 | History of England, from the Accession of James II - (Volume 1, Chapter 05)
123366 | 470  | 8.63  | train-other-500  | 184  | 1468  | Chapter V, Part 20 | History of England, from the Accession of James II - (Volume 1, Chapter 05)
123440 | 260  | 1.76  | test-clean       | 200  | 11    | Chapter 2 | Alice's Adventures in Wonderland
123441 | 737  | 14.59 | train-other-500  | 200  | 11    | Chapter 3 | Alice's Adventures in Wonderland
123443 | 459  | 9.63  | train-clean-360  | 200  | 11    | Chapter 5 | Alice's Adventures in Wonderland
123448 | 737  | 10.24 | train-other-500  | 200  | 11    | Chapter 10 | Alice's Adventures in Wonderland
123450 | 168  | 10.69 | train-other-500  | 200  | 11    | Chapter 12 | Alice's Adventures in Wonderland
123498 | 91   | 6.29  | train-other-500  | 205  | 62    | Foreword | Princess of Mars
123500 | 303  | 8.38  | train-clean-360  | 205  | 62    | Chapter 02 | Princess of Mars
123501 | 446  | 13.80 | train-clean-100  | 205  | 62    | Chapter 03 | Princess of Mars
123502 | 446  | 11.21 | train-clean-100  | 205  | 62    | Chapter 04 | Princess of Mars
123504 | 302  | 8.70  | train-clean-100  | 205  | 62    | Chapter 06 | Princess of Mars
123506 | 303  | 9.92  | train-clean-360  | 205  | 62    | Chapter 08 | Princess of Mars
123507 | 303  | 6.73  | train-clean-360  | 205  | 62    | Chapter 09 | Princess of Mars
123511 | 91   | 10.32 | train-other-500  | 205  | 62    | Chapter 13 | Princess of Mars
123516 | 302  | 7.50  | train-clean-100  | 205  | 62    | Chapter 18 | Princess of Mars
123521 | 91   | 10.23 | train-other-500  | 205  | 62    | Chapter 23 | Princess of Mars
123523 | 302  | 8.85  | train-clean-100  | 205  | 62    | Chapter 25 | Princess of Mars
123525 | 177  | 9.13  | train-other-500  | 205  | 62    | Chapter 27 | Princess of Mars
123526 | 91   | 3.22  | train-other-500  | 205  | 62    | Chapter 28 | Princess of Mars
123602 | 398  | 9.13  | train-clean-360  | 213  | 367   | Captain Littlepage | Country of the Pointed Firs
123606 | 712  | 5.49  | train-other-500  | 213  | 367   | William | Country of the Pointed Firs
123615 | 712  | 23.42 | train-other-500  | 213  | 367   | The Bowden Reunion | Country of the Pointed Firs
123708 | 779  | 5.65  | train-other-500  | 220  | 600   | Part 1 Chapter 1 | Notes from the Underground
123709 | 779  | 6.81  | train-other-500  | 220  | 600   | Part 1 Chapter 2 | Notes from the Underground
123710 | 779  | 7.61  | train-other-500  | 220  | 600   | Part 1 Chapter 3 | Notes from the Underground
123715 | 806  | 11.51 | train-clean-360  | 220  | 600   | Part 1 Chapter 8 | Notes from the Underground
123719 | 481  | 7.84  | train-clean-100  | 220  | 600   | Part 2 Chapter 2 | Notes from the Underground
123720 | 481  | 17.24 | train-clean-100  | 220  | 600   | Part 2 Chapter 3 | Notes from the Underground
123852 | 121  | 1.28  | test-clean       | 229  | 1041  | Sonnets 41-50 | Shakespeare's Sonnets
123857 | 445  | 5.97  | train-clean-100  | 229  | 1041  | Sonnets 91-100 | Shakespeare's Sonnets
123859 | 121  | 1.55  | test-clean       | 229  | 1041  | Sonnets 111-120 | Shakespeare's Sonnets
123860 | 445  | 5.11  | train-clean-100  | 229  | 1041  | Sonnets 121-130 | Shakespeare's Sonnets
123866 | 439  | 5.85  | train-clean-360  | 230  | 2003  | L'Apprenti Sorcier | Spirits in Bondage
123882 | 205  | 7.73  | train-clean-360  | 233  | 3533  | L'Envoi. The Train to Mariposa | Sunshine Sketches of a Little Town
123998 | 154  | 7.01  | train-clean-360  | 240  | 6763  | Chapters 6-8 | Poetics
124002 | 154  | 4.39  | train-clean-360  | 240  | 6763  | Chapters 15-16 | Poetics
124003 | 154  | 5.91  | train-clean-360  | 240  | 6763  | Chapters 20-21 | Poetics
124139 | 200  | 8.37  | train-clean-100  | 253  | 1342  | Chapter 8 | Pride and Prejudice
124140 | 200  | 8.33  | train-clean-100  | 253  | 1342  | Chapter 9 | Pride and Prejudice
124146 | 322  | 7.00  | train-clean-100  | 253  | 1342  | Chapter 20 | Pride and Prejudice
124147 | 322  | 18.20 | train-clean-100  | 253  | 1342  | Chapters 21-22 | Pride and Prejudice
124164 | 318  | 9.77  | train-clean-360  | 253  | 1342  | Chapters 50-51 | Pride and Prejudice
124221 | 806  | 10.90 | train-clean-360  | 256  | 6753  | Chapter 14 | Psmith in the City
124223 | 807  | 25.31 | train-other-500  | 256  | 6753  | Chapters 16-18 | Psmith in the City
124224 | 318  | 15.39 | train-clean-360  | 256  | 6753  | Chapters 19-21 | Psmith in the City
124227 | 584  | 7.09  | train-other-500  | 256  | 6753  | Chapter 28 | Psmith in the City
124229 | 584  | 5.78  | train-other-500  | 256  | 6753  | Chapter 30 | Psmith in the City
124368 | 340  | 25.17 | train-clean-360  | 264  | 2657  | Chapter 1 | Lincoln at Cooper Union
124400 | 253  | 15.52 | train-other-500  | 269  | 59    | Chapter 1 | Discourse on the Method of Rightly Conducting Ones Reason and of Seeking Truth
124401 | 421  | 20.39 | train-other-500  | 269  | 59    | Chapter 2 | Discourse on the Method of Rightly Conducting Ones Reason and of Seeking Truth
124404 | 311  | 25.17 | train-clean-100  | 269  | 59    | Chapter 5 | Discourse on the Method of Rightly Conducting Ones Reason and of Seeking Truth
124439 | 23   | 25.23 | train-clean-360  | 271  | 345   | Chapter 14 | Dracula
124443 | 727  | 27.18 | train-other-500  | 271  | 345   | Chapter 18 | Dracula
124445 | 726  | 30.19 | train-other-500  | 271  | 345   | Chapter 20 | Dracula
124520 | 512  | 10.96 | train-clean-360  | 279  | 543   | Chapter 7 | Main Street
124526 | 639  | 13.53 | train-clean-360  | 279  | 543   | Chapter 13 | Main Street
124547 | 1100 | 13.21 | train-clean-360  | 279  | 543   | Chapter 34 | Main Street
124548 | 1246 | 10.67 | train-clean-100  | 279  | 543   | Chapter 35 | Main Street
124549 | 512  | 14.16 | train-clean-360  | 279  | 543   | Chapter 36 | Main Street
124550 | 1246 | 9.56  | train-clean-100  | 279  | 543   | Chapter 37 | Main Street
124554 | 208  | 0.17  | train-clean-360  | 280  | 24055 | <a href="http://bartleby.com/44/1/1.html">Book 01</a> | Sayings of Confucius
124557 | 93   | 0.59  | train-clean-360  | 280  | 24055 | <a href="http://bartleby.com/44/1/4.html">Book 04</a> | Sayings of Confucius
124558 | 93   | 0.30  | train-clean-360  | 280  | 24055 | <a href="http://bartleby.com/44/1/5.html">Book 05</a> | Sayings of Confucius
124560 | 964  | 2.16  | train-other-500  | 280  | 24055 | <a href="http://bartleby.com/44/1/7.html">Book 07</a> | Sayings of Confucius
124566 | 1183 | 0.54  | train-clean-100  | 280  | 24055 | <a href="http://bartleby.com/44/1/13.html">Book 13</a> | Sayings of Confucius
124569 | 964  | 1.84  | train-other-500  | 280  | 24055 | <a href="http://bartleby.com/44/1/16.html">Book 16</a> | Sayings of Confucius
124570 | 964  | 2.20  | train-other-500  | 280  | 24055 | <a href="http://bartleby.com/44/1/17.html">Book 17</a> | Sayings of Confucius
124587 | 2230 | 8.35  | train-clean-360  | 281  | 6917  | 04-04 Savareen's Disappearance - Chapter 4 | Gerrard Street Mystery and Other Weird Tales
124588 | 118  | 4.71  | train-clean-100  | 281  | 6917  | 04-05 Savareen's Disappearance - Chapter 5 | Gerrard Street Mystery and Other Weird Tales
124595 | 2285 | 6.49  | train-clean-360  | 281  | 6917  | 04-12 Savareen's Disappearance - Chapter 12 | Gerrard Street Mystery and Other Weird Tales
124990 | 409  | 25.13 | train-clean-360  | 304  | 34901 | Ch 4  Of the Limits to the Authority of Society | On Liberty
124992 | 27   | 7.74  | train-clean-100  | 305  | 8318  | Part 1 (Chapters 1-8) | Bible (DRV) Apocrypha/Deuterocanon: Judith
124994 | 475  | 5.77  | train-clean-360  | 306  | 2830  | Reginald | Reginald
124999 | 475  | 5.46  | train-clean-360  | 306  | 2830  | Reginald's Choir Treat | Reginald
125001 | 475  | 5.26  | train-clean-360  | 306  | 2830  | Reginald on House-Parties | Reginald
125002 | 475  | 7.46  | train-clean-360  | 306  | 2830  | Reginald at the Carlton | Reginald
125084 | 126  | 9.46  | train-clean-360  | 313  | 4077  | EARLY LIFE | Chronicles of Canada Volume 02 - Mariner of St. Malo : A Chronicle of the Voyages of Jacques Cartier
125116 | 483  | 9.85  | train-other-500  | 316  | 883   | bk1_03 - Book the First - Chapter 03 ANOTHER MAN | Our Mutual Friend
125118 | 497  | 8.43  | train-clean-360  | 316  | 883   | bk1_05 - Book the First - Chapter 05 BOFFIN'S BOWER | Our Mutual Friend
125123 | 500  | 25.04 | train-clean-360  | 316  | 883   | bk1_10 - Book the First - Chapter 10 A MARRIAGE CONTRACT | Our Mutual Friend
125126 | 483  | 16.91 | train-other-500  | 316  | 883   | bk1_13 - Book the First - Chapter 13 TRACKING THE BIRD OF PREY | Our Mutual Friend
125127 | 501  | 15.46 | train-clean-360  | 316  | 883   | bk1_14 - Book the First - Chapter 14 THE BIRD OF PREY BROUGHT DOWN | Our Mutual Friend
125128 | 501  | 9.60  | train-clean-360  | 316  | 883   | bk1_15 - Book the First - Chapter 15 TWO NEW SERVANTS | Our Mutual Friend
125137 | 978  | 18.28 | train-other-500  | 316  | 883   | bk2_07 - Book the Second - Chapter 07 IN WHICH A FRIENDLY MOVE IS ORIGINATED | Our Mutual Friend
125140 | 1027 | 15.21 | train-clean-360  | 316  | 883   | bk2_10 - Book the Second - Chapter 10 A SUCCESSOR | Our Mutual Friend
125147 | 1027 | 9.88  | train-clean-360  | 316  | 883   | bk3_01 - Book the Third - Chapter 01 LODGERS IN QUEER STREET | Our Mutual Friend
125237 | 1081 | 22.62 | train-clean-100  | 319  | 14971 | Rise of John de Witt. The First English War | History of Holland
125241 | 960  | 27.55 | train-other-500  | 319  | 14971 | The Stadholderate of William III, 1672-1688 | History of Holland
125258 | 505  | 6.15  | train-other-500  | 319  | 14971 | The Reign of Queen Wilhelmina, 1898-1917 | History of Holland
125272 | 505  | 11.09 | train-other-500  | 323  | 139   | "THERE ARE HEROISMS ALL ROUND US" | Lost World
125274 | 505  | 12.25 | train-other-500  | 323  | 139   | "HE IS A PERFECTLY IMPOSSIBLE PERSON" | Lost World
125348 | 542  | 10.58 | train-other-500  | 332  | 55    | The Council with the Munchkins | Wonderful Wizard of Oz
125349 | 542  | 9.85  | train-other-500  | 332  | 55    | How Dorothy Saved the Scarecrow | Wonderful Wizard of Oz
125351 | 542  | 9.44  | train-other-500  | 332  | 55    | The Rescue of the Tin Woodman | Wonderful Wizard of Oz
125737 | 147  | 7.54  | train-other-500  | 342  | 2383  | The General Prologue | Canterbury Tales
125750 | 149  | 3.53  | train-other-500  | 342  | 2383  | The Squire's Tale | Canterbury Tales
125753 | 151  | 10.54 | train-other-500  | 342  | 2383  | The Shipman's Tale | Canterbury Tales
125760 | 149  | 14.16 | train-other-500  | 342  | 2383  | The Canons Yeomans Tale | Canterbury Tales
125761 | 147  | 3.25  | train-other-500  | 342  | 2383  | The Manciples Tale | Canterbury Tales
125860 | 65   | 3.84  | train-other-500  | 351  | 500   | Chapter 13 | Adventures of Pinocchio
125871 | 336  | 6.62  | train-other-500  | 351  | 500   | Chapter 24 | Adventures of Pinocchio
125874 | 336  | 6.80  | train-other-500  | 351  | 500   | Chapter 27 | Adventures of Pinocchio
125876 | 336  | 8.55  | train-other-500  | 351  | 500   | Chapter 29 | Adventures of Pinocchio
125877 | 428  | 6.71  | train-other-500  | 351  | 500   | Chapter 30 | Adventures of Pinocchio
125878 | 428  | 10.77 | train-other-500  | 351  | 500   | Chapter 31 | Adventures of Pinocchio
125879 | 428  | 9.74  | train-other-500  | 351  | 500   | Chapter 32 | Adventures of Pinocchio
125880 | 402  | 10.73 | train-other-500  | 351  | 500   | Chapter 33 | Adventures of Pinocchio
125882 | 369  | 5.08  | train-clean-360  | 351  | 500   | Chapter 35 | Adventures of Pinocchio
125883 | 369  | 14.48 | train-clean-360  | 351  | 500   | Chapter 36 | Adventures of Pinocchio
125941 | 335  | 7.11  | train-clean-360  | 355  | 54    | The Scarecrow Plans an Escape | Marvelous Land of Oz
125943 | 335  | 6.55  | train-clean-360  | 355  | 54    | A Nickel-Plated Emperor | Marvelous Land of Oz
125945 | 335  | 6.11  | train-clean-360  | 355  | 54    | A Highly Magnified History | Marvelous Land of Oz
125951 | 335  | 5.30  | train-clean-360  | 355  | 54    | Dr. Nikidiks Famous Wishing Pills | Marvelous Land of Oz
126107 | 150  | 9.55  | train-clean-100  | 369  | 697   | Put Me In Again. | Light Princess
126112 | 150  | 8.91  | train-clean-100  | 369  | 697   | This is Very Kind of You | Light Princess
126133 | 237  | 2.78  | test-clean       | 370  | 2770  | Polly is Comforted | Five Little Peppers and How They Grew
126208 | 93   | 5.18  | train-clean-360  | 373  | 153   | 1-05 Part First - Chapter 5 | Jude the Obscure
126209 | 93   | 11.05 | train-clean-360  | 373  | 153   | 1-06 Part First - Chapter 6 | Jude the Obscure
126220 | 1175 | 15.33 | train-clean-360  | 373  | 153   | 2-06 Part Second - Chapter 6 | Jude the Obscure
126221 | 1175 | 9.69  | train-clean-360  | 373  | 153   | 2-07 Part Second - Chapter 7 | Jude the Obscure
126224 | 985  | 10.04 | train-other-500  | 373  | 153   | 3-03 Part Third - Chapter 3 | Jude the Obscure
126226 | 985  | 8.10  | train-other-500  | 373  | 153   | 3-05 Part Third - Chapter 5 | Jude the Obscure
126228 | 985  | 11.91 | train-other-500  | 373  | 153   | 3-07 Part Third - Chapter 7 | Jude the Obscure
126232 | 899  | 12.29 | train-clean-360  | 373  | 153   | 4-01 Part Fourth - Chapter 1 | Jude the Obscure
126233 | 899  | 12.80 | train-clean-360  | 373  | 153   | 4-02 Part Fourth - Chapter 2 | Jude the Obscure
126265 | 111  | 5.79  | train-other-500  | 374  | 12415 | On the Beach | Byways Around San Francisco Bay
126277 | 111  | 4.58  | train-other-500  | 374  | 12415 | The Old Road | Byways Around San Francisco Bay
126286 | 337  | 8.04  | train-clean-360  | 375  | 2591  | Twelve Dancing Princesses, The | Grimms' Fairy Tales
126290 | 458  | 4.29  | train-clean-100  | 375  | 2591  | Cat and Mouse in Partnership, The | Grimms' Fairy Tales
126292 | 480  | 5.26  | train-clean-360  | 375  | 2591  | Adventures of Chanticleer and Partlet, The | Grimms' Fairy Tales
126294 | 458  | 4.10  | train-clean-100  | 375  | 2591  | Fundevogel | Grimms' Fairy Tales
126296 | 559  | 13.57 | train-clean-360  | 375  | 2591  | Hansel and Gretel | Grimms' Fairy Tales
126302 | 166  | 4.29  | train-clean-360  | 375  | 2591  | Rumpelstiltskin | Grimms' Fairy Tales
126305 | 458  | 8.90  | train-clean-100  | 375  | 2591  | Little Peasant, The | Grimms' Fairy Tales
126312 | 561  | 12.55 | train-clean-360  | 375  | 2591  | Ashputtel | Grimms' Fairy Tales
126313 | 561  | 6.73  | train-clean-360  | 375  | 2591  | White Snake, The | Grimms' Fairy Tales
126319 | 561  | 5.50  | train-clean-360  | 375  | 2591  | Clever Hans | Grimms' Fairy Tales
126320 | 365  | 2.81  | train-other-500  | 375  | 2591  | Three Languages, The | Grimms' Fairy Tales
126328 | 365  | 11.79 | train-other-500  | 375  | 2591  | Water of Life, The | Grimms' Fairy Tales
126336 | 480  | 4.40  | train-clean-360  | 375  | 2591  | King Grisly-Beard | Grimms' Fairy Tales
126408 | 323  | 14.36 | train-clean-360  | 380  | 778   | A Seige and Bed | Five Children and It
126410 | 549  | 18.99 | train-clean-360  | 380  | 778   | Grown Up | Five Children and It
126411 | 876  | 22.85 | train-other-500  | 380  | 778   | Scalps | Five Children and It
126446 | 568  | 9.85  | train-other-500  | 382  | 64    | 12  Doomed to Die | Gods of Mars
126452 | 568  | 9.16  | train-other-500  | 382  | 64    | 18  Solas Story | Gods of Mars
126480 | 479  | 5.18  | train-clean-360  | 385  | 572   | The Pie and the Patty-Pan | Great Big Treasury of Beatrix Potter
126489 | 569  | 8.36  | train-other-500  | 385  | 572   | The Tale of Timmy Tiptoes | Great Big Treasury of Beatrix Potter
126495 | 572  | 10.24 | train-other-500  | 386  | 6413  | Chapter 03 | From October to Brest-Litovsk
126539 | 227  | 12.84 | train-clean-360  | 387  | 141   | Chapter 20 | Mansfield Park
126549 | 1152 | 17.50 | train-other-500  | 387  | 141   | Chapter 30 | Mansfield Park
126550 | 1152 | 10.55 | train-other-500  | 387  | 141   | Chapter 31 | Mansfield Park
126577 | 203  | 8.19  | train-clean-360  | 388  | 2776  | Adjustment of Nature, An | Four Million
126600 | 208  | 4.20  | train-clean-360  | 393  | 13035 | The Goop Directory | Goop Directory
126651 | 153  | 9.39  | train-other-500  | 398  | 122   | Book 2  01 | Return of the Native
126652 | 153  | 9.82  | train-other-500  | 398  | 122   | Book 2  02 | Return of the Native
126663 | 366  | 11.04 | train-other-500  | 398  | 122   | Book 3  05 | Return of the Native
126671 | 153  | 10.95 | train-other-500  | 398  | 122   | Book 4  05 | Return of the Native
126732 | 777  | 8.06  | dev-clean        | 406  | 974   | Chapter 3 | Secret Agent
126734 | 778  | 30.17 | train-other-500  | 406  | 974   | Chapter 5 | Secret Agent
126735 | 779  | 10.02 | train-other-500  | 406  | 974   | Chapter 6 | Secret Agent
126736 | 780  | 24.65 | train-other-500  | 406  | 974   | Chapter 7 | Secret Agent
126737 | 781  | 8.87  | train-clean-360  | 406  | 974   | Chapter 8 | Secret Agent
126738 | 782  | 30.18 | train-other-500  | 406  | 974   | Chapter 9 | Secret Agent
126739 | 783  | 23.98 | train-clean-360  | 406  | 974   | Chapter 10 | Secret Agent
126784 | 200  | 8.44  | train-clean-100  | 413  | 9845  | Chapter 5 | Spy
126790 | 298  | 10.24 | train-clean-100  | 413  | 9845  | Chapter 11 | Spy
126791 | 298  | 14.76 | train-clean-100  | 413  | 9845  | Chapter 12 | Spy
126794 | 464  | 10.63 | train-clean-360  | 413  | 9845  | Chapter 15 | Spy
126796 | 157  | 11.04 | train-clean-360  | 413  | 9845  | Chapter 17 | Spy
126826 | 451  | 11.07 | train-clean-360  | 415  | 5342  | 11 - The Story Girl Does Penance | Story Girl
126829 | 451  | 11.86 | train-clean-360  | 415  | 5342  | 14 - Forbidden Fruit | Story Girl
126831 | 198  | 10.31 | train-clean-100  | 415  | 5342  | 16 - The Ghostly Bell | Story Girl
126832 | 464  | 7.61  | train-clean-360  | 415  | 5342  | 17 - The Proof of the Pudding | Story Girl
126842 | 242  | 7.35  | train-clean-360  | 415  | 5342  | 27 - The Ordeal of Bitter Apples | Story Girl
126843 | 402  | 11.05 | train-other-500  | 415  | 5342  | 28 - The Tale of the Rainbow Bridge | Story Girl
126851 | 208  | 6.36  | train-clean-360  | 416  | 501   | The Third Chapter - More Money Troubles | Story of Doctor Dolittle
126855 | 403  | 7.09  | train-clean-100  | 416  | 501   | The Seventh Chapter - The Bridge of Apes | Story of Doctor Dolittle
126858 | 29   | 6.49  | train-other-500  | 416  | 501   | The Tenth Chapter - The Rarest Animal of All | Story of Doctor Dolittle
126859 | 101  | 8.46  | train-clean-360  | 416  | 501   | The Eleventh Chapter - The Black Prince | Story of Doctor Dolittle
126860 | 101  | 11.39 | train-clean-360  | 416  | 501   | The Twelfth Chapter - Medicine and Magic | Story of Doctor Dolittle
126861 | 101  | 5.18  | train-clean-360  | 416  | 501   | The Thirteenth Chapter - Red Sails and Blue Wings | Story of Doctor Dolittle
126864 | 253  | 5.59  | train-other-500  | 416  | 501   | The Sixteenth Chapter - Too-Too the Listener | Story of Doctor Dolittle
126865 | 253  | 6.32  | train-other-500  | 416  | 501   | The Seventeenth Chapter - The Ocean Gossips | Story of Doctor Dolittle
126928 | 593  | 8.10  | train-clean-360  | 419  | 216   | Chapters 19-27 | Tao Teh King
126929 | 593  | 8.10  | train-clean-360  | 419  | 216   | Chapters 28-37 | Tao Teh King
126932 | 593  | 8.36  | train-clean-360  | 419  | 216   | Chapters 55-63 | Tao Teh King
126945 | 580  | 17.77 | train-clean-360  | 422  | 7142  | Book 1, ch. 01 | History of the Peloponnesian War
126947 | 580  | 7.45  | train-clean-360  | 422  | 7142  | Book 1, ch. 03 | History of the Peloponnesian War
126955 | 581  | 19.42 | train-clean-360  | 422  | 7142  | Book 3, ch. 11 | History of the Peloponnesian War
126957 | 581  | 5.77  | train-clean-360  | 422  | 7142  | Book 4, ch. 13 | History of the Peloponnesian War
126959 | 548  | 14.31 | train-clean-360  | 422  | 7142  | Book 5, ch. 15 | History of the Peloponnesian War
126961 | 548  | 10.82 | train-clean-360  | 422  | 7142  | Book 5, ch. 17 | History of the Peloponnesian War
126965 | 525  | 25.03 | train-clean-360  | 422  | 7142  | Book 7, ch. 21 | History of the Peloponnesian War
126975 | 412  | 22.38 | train-clean-100  | 424  | 204   | 04 - The Flying Stars | Innocence of Father Brown
127082 | 3503 | 9.87  | train-other-500  | 430  | 82    | 22 - Chapter 22 | Ivanhoe
127083 | 3503 | 18.29 | train-other-500  | 430  | 82    | 23 - Chapter 23 | Ivanhoe
127105 | 121  | 3.86  | test-clean       | 431  | 209   | Chapter 00 | Turn of the Screw
127182 | 797  | 4.38  | train-other-500  | 436  | 36    | The War of the Worlds - Book 1 - Chapter 08 | War of the Worlds
127183 | 797  | 9.56  | train-other-500  | 436  | 36    | The War of the Worlds - Book 1 - Chapter 09 | War of the Worlds
127193 | 766  | 16.77 | train-other-500  | 436  | 36    | The War of the Worlds - Book 2 - Chapter 02 | War of the Worlds
127195 | 766  | 7.64  | train-other-500  | 436  | 36    | The War of the Worlds - Book 2 - Chapter 04 | War of the Worlds
127215 | 278  | 22.05 | train-clean-360  | 437  | 619   | Mount Olympus | Warden
127219 | 317  | 10.84 | train-other-500  | 437  | 619   | The Warden Is Very Obstinate | Warden
127368 | 277  | 20.39 | train-other-500  | 443  | 12    | 06 - Humpty Dumpty | Through the Looking-Glass
127369 | 215  | 9.64  | train-other-500  | 443  | 12    | 07 - The Lion and the Unicorn | Through the Looking-Glass
127518 | 781  | 16.25 | train-clean-360  | 449  | 120   | Chapters 7-8 | Treasure Island
127519 | 791  | 27.56 | train-other-500  | 449  | 120   | Chapters 9-10 | Treasure Island
127521 | 459  | 7.03  | train-clean-360  | 449  | 120   | Chapter 13 | Treasure Island
127522 | 459  | 8.38  | train-clean-360  | 449  | 120   | Chapter 14 | Treasure Island
127525 | 480  | 8.39  | train-clean-360  | 449  | 120   | Chapter 17 | Treasure Island
127527 | 792  | 10.10 | train-other-500  | 449  | 120   | Chapter 19 | Treasure Island
127528 | 792  | 9.63  | train-other-500  | 449  | 120   | Chapter 20 | Treasure Island
127535 | 307  | 8.80  | train-clean-100  | 449  | 120   | Chapter 29 | Treasure Island
127537 | 534  | 9.76  | train-clean-360  | 449  | 120   | Chapter 31 | Treasure Island
127538 | 534  | 5.70  | train-clean-360  | 449  | 120   | Chapter 32 | Treasure Island
127539 | 307  | 8.49  | train-clean-100  | 449  | 120   | Chapter 33 | Treasure Island
127540 | 307  | 7.83  | train-clean-100  | 449  | 120   | Chapter 34 | Treasure Island
127579 | 637  | 7.82  | train-clean-360  | 452  | 1900  | Chapter 15 | Typee
127595 | 637  | 7.86  | train-clean-360  | 452  | 1900  | Chapter 31 | Typee
127597 | 637  | 9.43  | train-clean-360  | 452  | 1900  | Chapter 33 | Typee
127685 | 596  | 11.88 | train-clean-360  | 464  | 7091  | 01b - Chapter 1 beginning with First View: The Bridal Veil | Yosemite
127690 | 470  | 11.61 | train-other-500  | 464  | 7091  | Chapter 3 Snow-storms | Yosemite
127691 | 606  | 8.19  | train-clean-360  | 464  | 7091  | Chapter 4a beginning with Snow Banners | Yosemite
127694 | 597  | 10.33 | train-clean-360  | 464  | 7091  | Chapter 6a beginning with The Forest Trees in General | Yosemite
127696 | 175  | 8.78  | train-clean-360  | 464  | 7091  | Chapter 6c beginning with The Two-leaved Pine | Yosemite
127703 | 598  | 16.01 | train-clean-360  | 464  | 7091  | Chapter 12a beginning with How Best To Spend One's Time | Yosemite
127704 | 598  | 9.01  | train-clean-360  | 464  | 7091  | Chapter 12b beginning with The Upper Tuolumne Excursion (30-40 minutes | Yosemite
127705 | 254  | 9.01  | train-clean-100  | 464  | 7091  | Chapter 13 The Early History of the Valley | Yosemite
127731 | 594  | 8.14  | train-clean-360  | 470  | 8183  | Coming of the Sea | Time and the Gods
127732 | 594  | 11.21 | train-clean-360  | 470  | 8183  | Legend of the Dawn | Time and the Gods
127742 | 1261 | 7.86  | train-other-500  | 470  | 8183  | Journey of the King: Pts III and IV | Time and the Gods
127773 | 2625 | 20.53 | train-other-500  | 479  | 5726  | Lecture 10 - Bees and Flowers | Fairyland of Science
127786 | 201  | 16.41 | train-clean-100  | 480  | 5921  | Chapter 28 | Don Quixote - Vol. 1
127793 | 366  | 9.04  | train-other-500  | 480  | 5921  | Chapter 50 | Don Quixote - Vol. 1
127929 | 956  | 10.47 | train-other-500  | 489  | 10373 | XXVII MR. ELPHICK'S CHAMBERS | Middle Temple Murder
127930 | 774  | 8.75  | train-other-500  | 489  | 10373 | XXVIII OF PROVED IDENTITY | Middle Temple Murder
127932 | 956  | 5.21  | train-other-500  | 489  | 10373 | XXX REVELATION | Middle Temple Murder
127933 | 921  | 13.07 | train-other-500  | 489  | 10373 | XXXI THE PENITENT WINDOW-CLEANER | Middle Temple Murder
127934 | 567  | 6.49  | train-other-500  | 489  | 10373 | XXXII THE CONTENTS OF THE COFFIN | Middle Temple Murder
127936 | 231  | 11.79 | train-clean-360  | 489  | 10373 | XXXIV THE WHIP HAND | Middle Temple Murder
127937 | 921  | 16.02 | train-other-500  | 489  | 10373 | XXXV MYERST EXPLAINS | Middle Temple Murder
127952 | 568  | 11.19 | train-other-500  | 490  | 68    | 14 The Tide of Battle | Warlord of Mars
